Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
71,4,6,"град София, Малинова долина",2024,2-СТАЕН,Тухла,95850
71,2,4,"град София, Малинова долина",2024,2-СТАЕН,Тухла,95850
71,2,6,"град София, Малинова долина",2025,2-СТАЕН,Тухла,95877
71,2,5,"град София, Малинова долина",2023,2-СТАЕН,Тухла,96100
71,1,6,"град София, Малинова долина",2024,2-СТАЕН,Тухла,97442
71,3,4,"град София, Малинова долина",2021,2-СТАЕН,Тухла,98000
71,2,4,"град София, Малинова долина",2024,2-СТАЕН,Тухла,99330
71,2,4,"град София, Малинова долина",2024,2-СТАЕН,Тухла,99330
71,2,4,"град София, Малинова долина",2024,2-СТАЕН,Тухла,99330
71,2,6,"град София, Малинова долина",2024,2-СТАЕН,Тухла,100000
71,2,6,"град София, Малинова долина",2024,2-СТАЕН,Тухла,101178
71,4,5,"град София, Малинова долина",2021,2-СТАЕН,Тухла,101600
71,4,5,"град София, Малинова долина",2023,2-СТАЕН,Тухла,101700
71,1,4,"град София, Малинова долина",2023,2-СТАЕН,Тухла,105900
71,2,4,"град София, Малинова долина",2023,2-СТАЕН,Тухла,108290
71,4,4,"град София, Малинова долина",2024,2-СТАЕН,Тухла,109000
71,5,6,"град София, Малинова долина",2022,2-СТАЕН,Тухла,111400
71,3,6,"град София, Малинова долина",2023,2-СТАЕН,Тухла,127196
71,4,4,"град София, Малинова долина",2024,2-СТАЕН,Тухла,135000
71,1,4,"град София, Малинова долина",2023,2-СТАЕН,Тухла,139400
71,1,4,"град София, Малинова долина",2023,2-СТАЕН,Тухла,139403
71,4,6,"град София, Малинова долина",2020,2-СТАЕН,Тухла,150500
71,4,6,"град София, Малинова долина",2021,2-СТАЕН,Тухла,152000
71,3,3,"град София, Медицинска академия",2009,2-СТАЕН,Тухла,160000
71,2,6,"град София, Младост 1",2025,2-СТАЕН,Тухла,116737
71,2,6,"град София, Младост 1",2025,2-СТАЕН,Тухла,116869
71,4,8,"град София, Младост 2",1989,2-СТАЕН,Панел,97000
71,3,7,"град София, Младост 3",1988,2-СТАЕН,Панел,148000
71,2,5,"град София, Младост 4",2025,2-СТАЕН,Тухла,125000
71,5,9,"град София, Младост 4",2023,2-СТАЕН,Тухла,128900
71,4,9,"град София, Младост 4",2024,2-СТАЕН,Тухла,130000
71,2,10,"град София, Младост 4",2024,2-СТАЕН,Тухла,130320
71,3,3,"град София, Модерно предградие",2023,2-СТАЕН,Тухла,87250
71,6,6,"град София, Модерно предградие",2010,2-СТАЕН,Тухла,113300
71,3,9,"град София, Надежда 2",2024,2-СТАЕН,Тухла,88287
71,3,4,"град София, Обеля",2025,2-СТАЕН,Тухла,63500
71,2,4,"град София, Обеля",2025,2-СТАЕН,Тухла,70520
71,2,4,"град София, Обеля",2025,2-СТАЕН,Тухла,70520
71,2,4,"град София, Обеля",2022,2-СТАЕН,Тухла,95250
71,3,4,"град София, Обеля",2022,2-СТАЕН,Тухла,95850
71,2,4,"град София, Обеля 1",2022,2-СТАЕН,Тухла,92300
71,7,8,"град София, Оборище",1998,2-СТАЕН,Тухла,169900
71,2,6,"град София, Овча купел",2024,2-СТАЕН,Тухла,93525
71,3,6,"град София, Овча купел",2022,2-СТАЕН,Тухла,93900
71,1,10,"град София, Овча купел",2024,2-СТАЕН,Тухла,94558
71,2,10,"град София, Овча купел",2023,2-СТАЕН,Тухла,94588
71,5,6,"град София, Овча купел",2024,2-СТАЕН,Тухла,94931
71,4,5,"град София, Овча купел",2023,2-СТАЕН,Тухла,98950
71,3,4,"град София, Овча купел",2023,2-СТАЕН,Тухла,120700
71,1,6,"град София, Овча купел",2023,2-СТАЕН,Тухла,144512
71,3,6,"град София, Овча купел 1",2024,2-СТАЕН,Тухла,97100
71,4,8,"град София, Овча купел 1",2023,2-СТАЕН,Тухла,110050
71,2,7,"град София, Овча купел 1",2020,2-СТАЕН,Тухла,128700
71,2,6,"град София, Овча купел 2",2023,2-СТАЕН,Тухла,145000
71,8,8,"град София, Подуяне",2023,2-СТАЕН,Тухла,102000
71,6,9,"град София, Подуяне",2023,2-СТАЕН,Тухла,126100
71,1,10,"град София, Редута",1988,2-СТАЕН,Тухла,132000
71,2,10,"град София, Сердика",2023,2-СТАЕН,Тухла,108436
71,7,15,"град София, Сердика",2023,2-СТАЕН,Тухла,155880
71,12,15,"град София, Сердика",2023,2-СТАЕН,Тухла,155880
71,3,3,"град София, Симеоново",2024,2-СТАЕН,Тухла,145000
71,3,4,"град София, Славия",2023,2-СТАЕН,Тухла,155000
71,2,8,"град София, Стрелбище",2006,2-СТАЕН,Тухла,217560
71,3,6,"град София, Студентски град",2025,2-СТАЕН,Тухла,99000
71,4,5,"град София, Студентски град",2022,2-СТАЕН,Тухла,101800
71,1,5,"град София, Студентски град",2021,2-СТАЕН,Тухла,102900
71,2,8,"град София, Студентски град",2010,2-СТАЕН,Тухла,134900
71,3,7,"град София, Студентски град",2010,2-СТАЕН,Тухла,135000
71,4,5,"град София, Студентски град",2024,2-СТАЕН,Тухла,143000
71,8,8,"град София, Сухата река",2023,2-СТАЕН,Тухла,102000
71,6,8,"град София, Сухата река",1968,2-СТАЕН,Тухла,107000
71,2,6,"град София, Сухата река",2023,2-СТАЕН,Тухла,114500
71,5,9,"град София, Сухата река",2025,2-СТАЕН,Тухла,125000
71,6,14,"град София, Хиподрума",1985,2-СТАЕН,ЕПК,159999
71,2,5,"град София, Хладилника",2000,2-СТАЕН,Тухла,215000
71,2,10,"град София, Център",2023,2-СТАЕН,Тухла,108435
71,2,10,"град София, Център",2023,2-СТАЕН,Тухла,121171
71,4,6,"град София, Център",2021,2-СТАЕН,Тухла,148000
71,3,7,"град София, Център",2023,2-СТАЕН,Тухла,167990
71,4,16,"град София, Гоце Делчев",1980,3-СТАЕН,ЕПК,185000
71,1,4,"град София, Дървеница",1954,3-СТАЕН,Тухла,140000
71,1,5,"град София, Дървеница",1975,3-СТАЕН,Тухла,149999
71,4,15,"град София, Захарна фабрика",1980,3-СТАЕН,ЕПК,145000
71,2,4,"град София, Малинова долина",2023,3-СТАЕН,Тухла,124000
71,1,4,"град София, Обеля 1",2009,3-СТАЕН,Тухла,85200
71,1,5,"град София, Овча купел",2023,3-СТАЕН,Тухла,124653
71,1,6,"град София, Овча купел",2024,3-СТАЕН,Тухла,124653
71,1,4,"град София, Павлово",2023,3-СТАЕН,Тухла,134300
71,1,4,"град София, Студентски град",2023,3-СТАЕН,Тухла,112000
71,4,5,"град София, Център",1940,3-СТАЕН,Тухла,222000
72,1,4,"град София, Витоша",2024,2-СТАЕН,Тухла,105720
72,3,8,"град София, Връбница 1",2022,2-СТАЕН,Тухла,125000
72,3,8,"град София, Дружба 2",2024,2-СТАЕН,Тухла,108405
72,15,17,"град София, Дружба 2",2022,2-СТАЕН,Тухла,151599
72,4,8,"град София, Зона Б-5",2026,2-СТАЕН,Тухла,142400
72,2,9,"град София, Кръстова вада",2024,2-СТАЕН,Тухла,147600
72,4,5,"град София, Кръстова вада",2021,2-СТАЕН,Тухла,205000
72,5,6,"град София, Левски В",2024,2-СТАЕН,Тухла,97880
72,2,9,"град София, Люлин 6",2026,2-СТАЕН,Тухла,89514
72,3,4,"град София, Малинова долина",2024,2-СТАЕН,Тухла,81868
72,5,6,"град София, Малинова долина",2022,2-СТАЕН,Тухла,111400
72,5,6,"град София, Малинова долина",2022,2-СТАЕН,Тухла,111500
72,5,6,"град София, Малинова долина",2023,2-СТАЕН,Тухла,115625
72,2,5,"град София, Оборище",1956,2-СТАЕН,Тухла,150000
72,4,9,"град София, Овча купел",2024,2-СТАЕН,Тухла,74232
72,2,15,"град София, Овча купел",2014,2-СТАЕН,Тухла,99000
72,9,12,"град София, Център",1978,2-СТАЕН,Тухла,149900
72,2,3,"град София, Център",1925,2-СТАЕН,Тухла,149900
72,5,7,"град София, Център",1955,2-СТАЕН,Тухла,215000
72,6,8,"град София, Сухата река",1989,3-СТАЕН,Панел,133000
72,5,8,"град София, Сухата река",1983,3-СТАЕН,Панел,142000
72,2,14,"град София, Студентски град",2018,1-СТАЕН,Тухла,89000
72,8,9,"град София, Банишора",2024,2-СТАЕН,Тухла,107280
72,7,7,"град София, Гео Милев",2007,2-СТАЕН,Тухла,135990
72,7,10,"град София, Гоце Делчев",2005,2-СТАЕН,Тухла,145000
72,5,8,"град София, Дружба 2",2023,2-СТАЕН,Тухла,108405
72,7,8,"град София, Красно село",2025,2-СТАЕН,Тухла,116643
72,4,6,"град София, Кръстова вада",2024,2-СТАЕН,Тухла,127300
72,2,5,"град София, Кръстова вада",2023,2-СТАЕН,Тухла,146500
72,2,5,"град София, Левски",2022,2-СТАЕН,Тухла,75400
72,14,14,"град София, Люлин 3",1988,2-СТАЕН,ЕПК,95000
72,2,10,"град София, Люлин 5",2025,2-СТАЕН,Тухла,59624
72,7,10,"град София, Люлин 5",2025,2-СТАЕН,Тухла,68903
72,4,7,"град София, Люлин 5",2025,2-СТАЕН,Тухла,85781
72,3,4,"град София, Малинова долина",2024,2-СТАЕН,Тухла,93980
72,2,6,"град София, Малинова долина",2023,2-СТАЕН,Тухла,105000
72,4,8,"град София, Надежда 2",2022,2-СТАЕН,Тухла,99700
72,5,6,"град София, Надежда 2",2021,2-СТАЕН,Тухла,127000
72,4,8,"град София, Оборище",2025,2-СТАЕН,Тухла,131950
72,2,6,"град София, Овча купел 2",2025,2-СТАЕН,Тухла,86436
72,6,7,"град София, Овча купел 2",2022,2-СТАЕН,Тухла,89000
72,3,6,"град София, Редута",2024,2-СТАЕН,Тухла,122450
72,4,6,"град София, Студентски град",2021,2-СТАЕН,Тухла,128160
72,4,8,"град София, Сухата река",2025,2-СТАЕН,Тухла,131950
72,1,8,"град София, Център",2022,2-СТАЕН,Тухла,149000
