Id,Url,Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
157,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154116928506050&slink=4orkm0&f1=1,35,1,7,"град София, Малинова долина",0,1-СТАЕН,Тухла,33000
158,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154175612928937&slink=4orkm0&f1=1,35,1,16,"град София, Люлин 7",0,1-СТАЕН,ЕПК,42000
159,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156148817038229&slink=4orkm0&f1=1,35,10,14,"град София, Люлин 5",0,1-СТАЕН,ЕПК,28500
160,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155912617577488&slink=4orkm0&f1=1,35,5,8,"град София, Люлин 5",0,1-СТАЕН,Панел,22500
161,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155108774459876&slink=4orkm0&f1=1,35,0,0,"град София, Лозенец",0,1-СТАЕН,Тухла,59999
162,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155342129634149&slink=4orkm0&f1=1,35,2,6,"град София, Кръстова вада",2020,1-СТАЕН,Тухла,41650
163,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154386470094162&slink=4orkm0&f1=1,35,0,0,"град София, Център",0,1-СТАЕН,Тухла,37000
164,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a153254610122909&slink=4orkm0&f1=1,35,0,0,"град София, Малинова долина",0,1-СТАЕН,Тухла,35150
165,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h156164701638404&slink=4orkm0&f1=1,35,1,8,"град София, Овча купел 1",2003,"АТЕЛИЕ, ТАВАН",Тухла,33999
166,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154287593047071&slink=4orkm2&f1=1,36,15,17,"град София, Студентски град",2018,2-СТАЕН,ЕПК,39072
167,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153977428033603&slink=4orkm2&f1=1,36,9,16,"град София, Студентски град",1983,2-СТАЕН,ЕПК,44900
168,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156153401096332&slink=4orkm2&f1=1,36,14,16,"град София, Студентски град",0,2-СТАЕН,ЕПК,39600
169,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155817010502603&slink=4orkm2&f1=1,36,12,14,"град София, Студентски град",2018,2-СТАЕН,ЕПК,38999
170,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154453377046652&slink=4orkm2&f1=1,36,9,16,"град София, Дървеница",2018,2-СТАЕН,ЕПК,44900
171,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156153387152634&slink=4orkm2&f1=1,36,14,16,"град София, Дървеница",0,2-СТАЕН,ЕПК,39600
172,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155816446730487&slink=4orkm2&f1=1,36,0,0,"град София, Дървеница",2018,2-СТАЕН,ЕПК,38999
173,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a153495223811265&slink=4orkm2&f1=1,36,6,7,"град София, Център",1955,1-СТАЕН,Тухла,54000
174,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154764208625981&slink=4orkm2&f1=1,36,0,0,"град София, Център",0,1-СТАЕН,Тухла,44883
175,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154764209333157&slink=4orkm2&f1=1,36,0,0,"град София, Център",0,1-СТАЕН,Тухла,43788
176,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a153898898940835&slink=4orkm2&f1=1,36,5,6,"град София, Хаджи Димитър",1980,1-СТАЕН,ЕПК,28000
177,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156222722881697&slink=4orkm2&f1=1,36,3,6,"град София, Студентски град",2016,1-СТАЕН,Тухла,40999
178,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155326395982986&slink=4orkm2&f1=1,36,2,5,"град София, Студентски град",2019,1-СТАЕН,Тухла,37800
179,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155396169993919&slink=4orkm2&f1=1,36,5,5,"град София, Обеля 1",2019,1-СТАЕН,Тухла,25000
180,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a153522848776476&slink=4orkm2&f1=1,36,7,8,"град София, Младост 3",1989,1-СТАЕН,Панел,40500
181,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155964260717134&slink=4orkm2&f1=1,36,8,8,"град София, Люлин 6",0,1-СТАЕН,Панел,35900
182,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155490091796609&slink=4orkm2&f1=1,36,7,9,"град София, Дървеница",2019,1-СТАЕН,Тухла,41200
183,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155119031829332&slink=4orkm2&f1=1,36,1,6,"град София, Дружба 1",2019,1-СТАЕН,Тухла,27000
184,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155300017919663&slink=4orkm2&f1=1,36,7,8,"град София, Горубляне",1998,1-СТАЕН,Панел,40495
185,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154023749206415&slink=4orkm2&f1=1,36,6,8,"град София, Борово",0,1-СТАЕН,Тухла,42924
186,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155191326019993&slink=4orkm2&f1=1,36,9,16,"град София, Студентски град",0,2-СТАЕН,Тухла,46000
187,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155489526985786&slink=4orkm2&f1=1,36,2,6,"град София, Център",1951,2-СТАЕН,Тухла,85000
188,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155385705671400&slink=4orkm9&f1=1,37,10,14,"град София, Люлин 7",1984,1-СТАЕН,ЕПК,35900
189,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a153299223572137&slink=4orkm9&f1=1,37,0,0,"град София, Дървеница",0,1-СТАЕН,Тухла,45600
190,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155144125395632&slink=4orkm9&f1=1,37,0,0,"град София, Зона Б-18",0,1-СТАЕН,Тухла,42000
191,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156223674000873&slink=4orkm9&f1=1,37,2,4,"град София, Малинова долина",2021,1-СТАЕН,Тухла,33570
192,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155724377742689&slink=4orkm9&f1=1,37,19,21,"град София, Младост 2",0,1-СТАЕН,ЕПК,61900
193,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155724397657665&slink=4orkm9&f1=1,37,19,21,"град София, Младост 4",0,1-СТАЕН,ЕПК,61900
194,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155246489784695&slink=4orkm9&f1=1,37,2,9,"град София, Овча купел",2021,1-СТАЕН,Тухла,31178
195,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155246527605631&slink=4orkm9&f1=1,37,2,9,"град София, Овча купел",2021,1-СТАЕН,Тухла,31867
196,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155429934649127&slink=4orkm9&f1=1,37,4,12,"град София, Студентски град",2017,1-СТАЕН,Тухла,42000
197,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156043509934936&slink=4orkm9&f1=1,37,0,0,"град София, Студентски град",2019,1-СТАЕН,Тухла,43000
198,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155109465666105&slink=4orkm9&f1=1,37,7,16,"град София, Студентски град",2018,1-СТАЕН,Тухла,47900
199,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a152360897335025&slink=4orkm9&f1=1,37,5,5,"град София, Център",0,1-СТАЕН,Тухла,74800
200,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155862561729410&slink=4orkm9&f1=1,37,0,0,"град София, Зона Б-18",0,2-СТАЕН,Тухла,0
201,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b143161282550565&slink=4orkm9&f1=1,37,5,5,"град София, Център",1950,2-СТАЕН,Тухла,74880
202,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h152171529865134&slink=4orkm9&f1=1,37,5,5,"град София, Център",1950,"АТЕЛИЕ, ТАВАН",Тухла,74800
203,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155541437411131&slink=4orkmc&f1=1,38,3,6,"град София, Овча купел",2020,1-СТАЕН,Тухла,33398
204,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155289753005818&slink=4orkmc&f1=1,38,2,9,"град София, Овча купел",2021,1-СТАЕН,Тухла,34550
205,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154702099953933&slink=4orkmc&f1=1,38,3,6,"град София, Овча купел",2020,1-СТАЕН,Тухла,38430
206,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154702210211050&slink=4orkmc&f1=1,38,3,6,"град София, Овча купел 1",2020,1-СТАЕН,Тухла,38430
207,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155732512839235&slink=4orkmc&f1=1,38,2,6,"град София, Овча купел 2",2020,1-СТАЕН,Тухла,33044
208,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155965864974975&slink=4orkmc&f1=1,38,2,6,"град София, Овча купел 2",0,1-СТАЕН,Тухла,33044
209,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154654138413816&slink=4orkmc&f1=1,38,1,6,"град София, Студентски град",2020,1-СТАЕН,Тухла,30750
210,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a152474657146856&slink=4orkmc&f1=1,38,1,6,"град София, Студентски град",2019,1-СТАЕН,Тухла,30750
211,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a153059750719876&slink=4orkmc&f1=1,38,4,14,"град София, Студентски град",2018,1-СТАЕН,Тухла,34990
212,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154036345428041&slink=4orkmc&f1=1,38,8,14,"град София, Студентски град",0,1-СТАЕН,Тухла,41990
213,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155731233004506&slink=4orkmc&f1=1,38,3,13,"град София, Студентски град",2018,1-СТАЕН,Тухла,41999
214,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155289785221550&slink=4orkmc&f1=1,38,2,9,"град София, Овча купел",2021,1-СТАЕН,Тухла,33800
215,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a153856040712823&slink=4orkmc&f1=1,38,6,8,"град София, Студентски град",2017,1-СТАЕН,Тухла,42999
216,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154210431733602&slink=4orkmc&f1=2,38,7,16,"град София, Студентски град",0,1-СТАЕН,Тухла,44500
217,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156015561424723&slink=4orkmc&f1=2,38,6,10,"град София, Студентски град",0,1-СТАЕН,Тухла,45000
218,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a153277184832364&slink=4orkmc&f1=2,38,7,17,"град София, Студентски град",2016,1-СТАЕН,Тухла,48500
219,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155516579737536&slink=4orkmc&f1=2,38,6,8,"град София, Студентски град",2017,1-СТАЕН,Тухла,65000
220,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155111280042497&slink=4orkmc&f1=2,38,1,6,"град София, Център",2020,1-СТАЕН,Тухла,42000
221,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155790200926869&slink=4orkmc&f1=2,38,0,0,"град София, Център",0,1-СТАЕН,Тухла,45000
222,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155264352779633&slink=4orkmc&f1=2,38,2,6,"град София, Център",2020,1-СТАЕН,Тухла,45000
223,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155507009654642&slink=4orkmc&f1=2,38,2,6,"град София, Център",0,1-СТАЕН,Тухла,45000
224,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154712701485444&slink=4orkmc&f1=2,38,2,7,"град София, Център",2020,1-СТАЕН,Тухла,45000
225,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b147126588753812&slink=4orkmc&f1=2,38,5,14,"град София, Банишора",2017,2-СТАЕН,ЕПК,45000
226,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154999703043405&slink=4orkmc&f1=1,38,7,14,"град София, Студентски град",2017,1-СТАЕН,Тухла,43500
227,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154044984444980&slink=4orkmc&f1=1,38,6,8,"град София, Надежда 2",0,1-СТАЕН,Тухла,42500
228,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155350937600315&slink=4orkmc&f1=1,38,6,9,"град София, Надежда 2",2019,1-СТАЕН,Тухла,42500
229,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155264086309216&slink=4orkmc&f1=1,38,6,8,"град София, Надежда 2",0,1-СТАЕН,Тухла,42500
230,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155540774499297&slink=4orkmc&f1=1,38,3,6,"град София, Овча купел 2",2020,1-СТАЕН,Тухла,33398
231,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155911308555025&slink=4orkmc&f1=1,38,13,17,"град София, Студентски град",2018,1-СТАЕН,Тухла,51000
232,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156102139950508&slink=4orkmc&f1=1,38,2,2,"град София, Западен парк",1951,1-СТАЕН,Гредоред,43499
233,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154702220160312&slink=4orkmc&f1=1,38,3,6,"град София, Овча купел 2",2020,1-СТАЕН,Тухла,38430
234,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155904067600917&slink=4orkmc&f1=1,38,6,16,"град София, Студентски град",2018,1-СТАЕН,Тухла,47900
235,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155231642028889&slink=4orkmc&f1=1,38,7,13,"град София, Витоша",2019,1-СТАЕН,Тухла,41500
236,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155791193479137&slink=4orkmc&f1=1,38,7,13,"град София, Витоша",2018,1-СТАЕН,Тухла,41500
237,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156093151415304&slink=4orkmc&f1=1,38,2,2,"град София, Гевгелийски",1951,1-СТАЕН,Тухла,43499
238,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a153554793326665&slink=4orkmc&f1=1,38,3,9,"град София, Дървеница",0,1-СТАЕН,Тухла,45000
239,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a152827333232815&slink=4orkmc&f1=1,38,2,6,"град София, Дървеница",2018,1-СТАЕН,Тухла,46000
240,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155511222047252&slink=4orkmc&f1=1,38,0,0,"град София, Западен парк",0,1-СТАЕН,Тухла,42500
241,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155111387703007&slink=4orkmc&f1=1,38,1,6,"град София, Зона Б-18",2020,1-СТАЕН,Тухла,42000
242,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156050831738633&slink=4orkmc&f1=1,38,0,0,"град София, Зона Б-18",0,1-СТАЕН,Тухла,44999
243,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155790200929261&slink=4orkmc&f1=1,38,0,0,"град София, Зона Б-18",0,1-СТАЕН,Тухла,45000
244,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155024219186633&slink=4orkmc&f1=1,38,2,8,"град София, Зона Б-18",2020,1-СТАЕН,Тухла,45000
245,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155723326988804&slink=4orkmc&f1=1,38,2,7,"град София, Зона Б-18",2019,1-СТАЕН,Тухла,45000
246,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155111436731383&slink=4orkmc&f1=1,38,1,6,"град София, Зона Б-5",2020,1-СТАЕН,Тухла,42000
247,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155844518661638&slink=4orkmc&f1=1,38,2,7,"град София, Зона Б-5",2020,1-СТАЕН,Тухла,45000
248,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154825110602272&slink=4orkmc&f1=1,38,2,7,"град София, Зона Б-5",2020,1-СТАЕН,Тухла,45000
249,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155934630570145&slink=4orkmc&f1=1,38,0,0,"град София, Надежда 2",0,1-СТАЕН,Тухла,42450
250,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155136536524820&slink=4orkmc&f1=1,38,6,9,"град София, Надежда 2",2019,1-СТАЕН,Тухла,42450
251,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156148202548905&slink=4orkmc&f1=1,38,5,8,"град София, Надежда 2",0,1-СТАЕН,Тухла,42500
252,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156085536646569&slink=4orkmc&f1=1,38,6,8,"град София, Надежда 2",2019,1-СТАЕН,Тухла,42500
253,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153961879999068&slink=4orkmc&f1=2,38,0,0,"град София, Овча купел 2",0,2-СТАЕН,Тухла,0
254,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155396101142041&slink=4orkmc&f1=2,38,5,5,"град София, Център",1937,2-СТАЕН,Тухла,84999
255,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156197770997730&slink=4orkmj&f1=1,39,7,10,"град София, Витоша",0,1-СТАЕН,Тухла,41500
256,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155732801622041&slink=4orkmj&f1=1,39,3,16,"град София, Дървеница",0,2-СТАЕН,ЕПК,44000
257,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154883747086554&slink=4orkmj&f1=1,39,7,13,"град София, Студентски град",2018,1-СТАЕН,Тухла,41000
258,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156197556096132&slink=4orkmj&f1=1,39,6,6,"град София, Студентски град",0,1-СТАЕН,Тухла,33500
259,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154702799110348&slink=4orkmj&f1=1,39,2,6,"град София, Студентски град",2020,1-СТАЕН,Тухла,32370
260,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155249583682630&slink=4orkmj&f1=1,39,2,5,"град София, Обеля 1",2019,1-СТАЕН,Тухла,28900
261,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155126660279641&slink=4orkmj&f1=1,39,9,9,"град София, Люлин 2",2021,1-СТАЕН,Тухла,27003
262,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155126672246358&slink=4orkmj&f1=1,39,9,9,"град София, Люлин 2",2021,1-СТАЕН,Тухла,27003
263,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155204450684926&slink=4orkmj&f1=1,39,4,5,"град София, Люлин 1",1996,1-СТАЕН,Тухла,40000
264,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156172078019913&slink=4orkmj&f1=1,39,5,6,"град София, Кръстова вада",2019,1-СТАЕН,Тухла,42900
265,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156123025173855&slink=4orkmj&f1=1,39,4,14,"град София, Дървеница",0,2-СТАЕН,ЕПК,44000
266,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156216147948096&slink=4orkmj&f1=1,39,4,6,"град София, Кръстова вада",2019,1-СТАЕН,Тухла,42858
267,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154057716104795&slink=4orkmj&f1=1,39,2,8,"град София, Красна поляна 3",1972,1-СТАЕН,Панел,45900
268,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155663306485183&slink=4orkmj&f1=1,39,7,12,"град София, Витоша",2018,1-СТАЕН,Тухла,41500
269,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156076202675882&slink=4orkmj&f1=1,39,7,13,"град София, Витоша",2019,1-СТАЕН,Тухла,41000
